material_id,delta_e
heus_72176,0.345691078749999
heus_61401,0.1123432125
heus_27442,1.406559445
heus_126043,0.971361826249999
heus_119446,0.168037787499999
heus_27444,0.704868976551724
heus_58550,-0.618894565
heus_153276,0.222383045787199
heus_23094,0.387110265
heus_23092,0.35973770625
heus_23093,0.68503296
heus_23090,0.494852760008434
heus_62768,0.1179203145372
heus_23099,0.18702888125
heus_110986,-0.28612095375
heus_110987,0.378986472916664
heus_110989,-0.1261210725
heus_74914,0.438010910416665
heus_106983,-0.241930093741567
heus_79110,0.10406479875
heus_106980,-0.00596786000000193
heus_20219,-0.693115795000001
heus_31173,0.65535854375
heus_107051,0.33261833875
heus_107057,0.305301076250002
heus_65329,0.250288202499999
heus_139523,1.23454174875
heus_85669,-0.121856673749999
heus_98165,0.082812333758433
heus_128428,-0.0890720483333349
heus_33765,0.439938332500001
heus_144778,0.0905543321784341
heus_144779,-0.0785244456249998
heus_105187,0.0385864727083334
heus_144777,0.51248930875
heus_23866,-0.107719456893132
heus_105183,0.151128994999999
heus_38582,0.396760433766866
heus_28010,-0.0469848709256011
heus_71087,0.429159745
heus_71083,-0.0541262374999998
heus_61112,-0.3330467975
heus_114188,-0.16138581875
heus_114180,0.686804897500001
heus_84530,0.327700671250001
heus_152269,-0.0654270962500014
heus_119444,0.0781395775
heus_96309,-0.57526550375
heus_96303,0.212571231551724
heus_124906,-0.285407055
heus_139524,0.407482861574399
heus_41605,0.0573346643568682
heus_41604,-0.364967016893132
heus_115853,0.347104937500001
heus_114729,0.430137410787199
heus_114724,0.33624548875
heus_114726,-0.141567397175601
heus_76532,0.2870779175
heus_76531,0.5756869075
heus_70563,0.400556466266866
heus_70567,0.51884980625
heus_70565,0.0735935550168652
heus_70568,0.1738998582872
heus_149800,0.499069797708332
heus_18248,-0.1004355425
heus_139529,0.55929407125
heus_45565,-0.158227307500001
heus_45610,0.41177873375
heus_45611,0.234000445625
heus_45612,-0.174460025
heus_51167,1.25582539375
heus_45617,0.373024975
heus_52364,0.853110411551725
heus_52367,-0.0325729662500001
heus_52362,-0.24566381625
heus_52363,0.667403598750001
heus_86706,0.435723412801725
heus_86701,-0.5175125025
heus_103031,0.282129619051724
heus_103032,0.0565190027083329
heus_103033,0.0732462875000008
heus_103034,-0.100912765
heus_103036,0.00206774655343445
heus_103037,0.490635081250001
heus_103038,0.12606928
heus_103039,-0.0122088900000001
heus_108916,0.6920739725
heus_43779,0.292543416249998
heus_108914,0.173091429999999
heus_108912,0.13913572875
heus_108911,0.357595573749999
heus_161720,-0.038415895
heus_51164,0.24616374
heus_149664,1.02768508375
heus_19578,0.691596339999999
heus_19579,0.562859025
heus_11767,0.0231310274999998
heus_11766,0.53294019375
heus_11761,1.03834428125843
heus_11762,0.730700807499999
heus_19572,0.88912979
heus_11768,-0.4537402
heus_19576,0.47974832375
heus_44569,0.5671383025
heus_44568,1.13208644125
heus_12499,0.0528413849999998
heus_12497,0.368917240208332
heus_12494,-0.41590886625
heus_44565,0.119310203106868
heus_12491,0.139967293106867
heus_155133,-0.70639534625
heus_94798,0.53317287875
heus_51161,0.0414571300000004
heus_113841,0.0943532240517246
heus_49619,0.347794497500001
heus_78218,-0.123612415643133
heus_12238,0.279790593103449
heus_12239,0.70952653685345
heus_127954,0.22927719125
heus_12232,0.38932375310345
heus_12233,0.301579671861883
heus_12230,
heus_12237,0.42814542060345
heus_12234,-0.25617388939655
heus_12235,0.390893676853449
heus_145698,0.731882143766865
heus_125044,1.11821367625
heus_13720,0.22820894
heus_132457,-0.0494556212415671
heus_74785,0.162224041875
heus_1063,-0.0530871625000007
heus_127951,-0.162504805
heus_16804,0.0343207274999999
heus_16801,0.303599146551725
heus_16800,0.0564900582871997
heus_16802,0.599042255
heus_92326,0.52252768435345
heus_92329,0.0815769018534498
heus_157812,-0.131005577491567
heus_24208,-0.829569831250001
heus_24209,-0.645362141250001
heus_24206,-0.168478164698277
heus_24207,-0.231308390000001
heus_24204,0.0358915037499994
heus_24205,-0.429602148750002
heus_24203,-0.174029877291668
heus_127952,0.284006079999999
heus_34238,0.0902668925000008
heus_34236,-0.164208121250001
heus_595,-0.0875060018846989
heus_1264,0.0482644249999997
heus_64647,0.747025997916666
heus_64644,-0.405598625946565
heus_64645,0.767062941258434
heus_64648,0.294922679166665
heus_64649,0.244702444051724
heus_21587,0.4784195525
heus_123600,0.43856670375
heus_21588,-0.189062312500001
heus_21589,-0.594221851249999
heus_20235,0.3002490107872
heus_20238,0.290838070000001
heus_68881,0.4445985025
heus_141619,0.32755199625
heus_145506,0.0535820656250001
heus_47101,0.5919024295372
heus_10409,0.389233812500001
heus_10408,1.50812679125
heus_123602,0.61808047375
heus_24944,-0.0920797195833352
heus_114437,-0.0623433218931329
heus_35184,0.21711189
heus_35182,-0.5356447175
heus_121355,0.57445303
heus_121354,0.723875941249998
heus_121353,0.51923644125
heus_121352,0.812555416250001
heus_129163,0.00321435875000109
heus_129160,0.0652387437500002
heus_70122,0.38917164125
heus_151327,0.149241075000001
heus_151326,0.332332760303434
heus_151325,-0.14460032125
heus_99048,0.0254512337499992
heus_23526,0.406606353749999
heus_124455,0.719580849051725
heus_23523,0.95137754875
heus_23520,0.220923855
heus_23521,0.506857228749999
heus_24948,-0.127815414698275
heus_49878,0.3611298075
heus_127190,0.256299713958332
heus_127193,0.18782523375
heus_127192,0.0268274237499995
heus_136815,0.24480408125
heus_142381,-0.44344697375
heus_142380,0.92340223
heus_138928,0.914190923125001
heus_108731,0.99216066
heus_43029,0.0345956981068678
heus_18335,-0.0671755034482757
heus_104210,-0.75156731625
heus_72799,0.0583205012499999
heus_22697,-0.0403732137500006
heus_22695,0.2301498975
heus_22694,0.154103543125
heus_83396,0.472865523749999
heus_83395,0.13874321875
heus_119576,0.1988101
heus_111116,0.496202797824399
heus_29386,0.17670307375
heus_18958,-0.604755459375001
heus_18955,0.47245682875
heus_18956,-0.0395421637500002
heus_18953,-0.622205005000001
heus_18952,0.2291115125
heus_33746,0.26365104125
heus_33743,0.42219676375
heus_61132,0.589874111458332
heus_61131,0.031507804537199
heus_61130,0.56434250125
heus_61134,0.199549827499999
heus_6957,0.275997284053434
heus_93801,1.66842005875
heus_6958,0.119506714999999
heus_130554,0.578578969537199
heus_43758,0.212886165
heus_43752,0.25199664
heus_35961,-0.0459864881431322
heus_35963,-0.436459616893132
heus_35964,0.17167045375
heus_118430,0.0372202962499992
heus_148660,-0.0416937509256012
heus_30215,0.981710603750001
heus_30212,-0.0150855887499999
heus_30213,0.581007102708332
heus_144403,0.13704145
heus_149395,-0.336032153750001
heus_124593,0.756064001874999
heus_116580,-0.0526913771965667
heus_150310,0.1249661025
heus_122633,0.2465746375
heus_158272,0.0316572937500004
heus_158271,-0.1019798525
heus_42080,0.615719503749999
heus_42081,0.386814805
heus_38886,1.07150710405173
heus_149539,0.4813823475
heus_149533,-0.3664362042799
heus_149532,-0.364629015946566
heus_149530,0.226587489166665
heus_149535,0.367562116258433
heus_71949,-0.0348102737499998
heus_71948,0.0195144399999991
heus_71947,0.0700589124999995
heus_71946,0.282438278750001
heus_71945,0.0523219781249988
heus_150445,0.3473376278203
heus_150443,-0.66686188
heus_144488,-0.0672524609256007
heus_144489,-0.121390140925601
heus_111935,-0.581686075
heus_144482,0.7690265020372
heus_112960,-0.422486820643133
heus_15604,0.27841777
heus_15605,0.0302337457871995
heus_15603,-0.0113215425000011
heus_101924,-0.810126879696566
heus_110217,0.184737367824399
heus_107256,0.0411178362499998
heus_126442,0.130993085
heus_86853,-0.2690939925
heus_86852,-0.0757641775
heus_86857,-0.283056509696566
heus_18184,0.490688616249999
heus_18185,0.861061885
heus_115708,0.36351682
heus_150325,0.1206081075
heus_94802,-0.157890238750001
heus_94800,0.191967128749999
heus_100272,1.54206967875
heus_147362,0.31143816125
heus_147364,-0.261345363446565
heus_273,0.0851917825168655
heus_86255,-0.0886246687415673
heus_71968,0.348519845303434
heus_136751,0.25790890125
heus_136758,0.284104275
heus_13297,0.102376119383433
heus_13296,-0.19683905375
heus_13295,0.04182224875
heus_13294,-0.06203366
heus_13293,-0.00847765500000097
heus_13291,-0.205622546250001
heus_13299,0.316417113958333
heus_13298,0.00112627750000005
heus_80151,0.856146521258432
heus_106512,0.0192005575000005
heus_83988,0.591206030016866
heus_83989,0.806479255016866
heus_83980,-0.12935714
heus_83986,0.3631182403203
heus_83987,-0.0626829324831344
heus_83985,0.318719427516865
heus_48819,0.1710257425
heus_48818,0.10128692375
heus_106519,-0.0733129508333352
heus_48817,0.0605491606068682
heus_48810,0.38579091625
heus_52091,0.263370382500001
heus_50829,-0.0220704637499995
heus_50828,0.0220193974999994
heus_50827,0.23143213375
heus_50826,0.0781490381249998
heus_50821,0.368525630301725
heus_71125,0.34207837625
heus_71121,0.444614142500001
heus_71120,0.43848991625
heus_71122,0.706966141250001
heus_71129,0.0289961815534348
heus_71128,-0.0473356593738758
heus_44846,-0.37606821125
heus_45557,-0.0405229787415675
heus_44845,-0.377242146875
heus_44843,0.0321670481249985
heus_44840,0.327553193749999
heus_87515,-0.0625318234465664
heus_72476,-0.0973026812500004
heus_67798,0.288657877499999
heus_130342,-0.0194627968965513
heus_149340,0.555421694537198
heus_138592,0.66154658125
heus_138595,0.478158745
heus_138594,0.82903519
heus_138597,-0.377657243446565
heus_138596,0.0804517300000001
heus_31788,-0.221577406250001
heus_53325,0.392457980016866
heus_53323,0.100861332499999
heus_76470,-0.206567379999999
heus_67797,0.290697335000001
heus_131155,0.327802292499999
heus_72479,-0.253242012729884
heus_128266,-0.553690455
heus_39704,0.56860061375
heus_128265,-0.16335755375
heus_39700,0.137670268103449
heus_118074,0.65847947
heus_39702,0.369011806861883
heus_82295,0.420528670016866
heus_82291,-0.306046335948276
heus_82290,0.551022730016866
heus_82292,0.61202278125
heus_54678,0.686099695
heus_54675,1.14150795375
heus_54676,0.3973278775
heus_54677,0.719287825301724
heus_105662,0.2316734795372
heus_160804,0.17386350372845
heus_160802,0.0152279399999999
heus_160803,-0.2589897325
heus_142991,-0.208839466250001
heus_105665,0.0215551349999998
heus_105664,0.341739931249999
heus_53056,-0.2643907475
heus_89110,0.152268695
heus_88249,0.46899675125
heus_80470,0.293065495787199
heus_80477,-0.227777080000001
heus_69899,-0.404245868750001
heus_80475,0.2031736075
heus_80474,0.646231111883433
heus_80479,-0.222658447500001
heus_22903,0.3676211875
heus_22902,0.0779539474999993
heus_22901,0.13480306125
heus_74074,-0.4770429475
heus_13885,-0.22086046125
heus_137024,-0.21573258875
heus_28232,0.0614827395371997
heus_107876,0.5081213725
heus_107877,0.0790863762500003
heus_137026,0.0608578424999999
heus_125135,-0.41030316625
heus_137286,0.202135313749999
heus_150297,-0.0859817231465501
heus_59189,-0.122165278446566
heus_59186,-0.2856488825
heus_91730,-0.106364892175601
heus_7550,0.932980231258433
heus_7551,0.6400226632872
heus_51754,-0.0508556612500008
heus_51750,-0.509396786249999
heus_51751,0.047144745815201
heus_16104,0.2584424325
heus_16107,0.25688600060345
heus_16100,-0.122738916250002
heus_16101,-0.174863297196566
heus_16102,-0.3733382375
heus_16103,-0.195865143446566
heus_61990,-0.0652797361093507
heus_16108,0.430844168758433
heus_16109,-0.469053039393133
heus_92426,0.235977480995532
heus_92424,0.505654086875
heus_92423,0.124982805
heus_92422,-0.241414087500001
heus_92421,0.6516450925
heus_86873,-0.120202635
heus_93775,0.26697379375
heus_93770,1.05748304001687
heus_93772,0.38256896875
heus_93779,0.30989801375
heus_18165,0.563974298141865
heus_85799,0.9015924075
heus_86876,-0.0304994262499996
heus_2454,0.700632981250001
heus_42377,-0.231310911874999
heus_21425,0.0174612906034497
heus_21426,0.44946064935345
heus_6209,0.998070305
heus_6208,0.3332173525
heus_29638,-0.339029204698276
heus_29639,-0.0397174087500005
heus_6203,0.1397407175
heus_92287,-0.342184462500001
heus_68382,1.0367203875
heus_68381,0.621148160000001
heus_115071,0.412477156249999
heus_109510,-0.1790989175
heus_152022,-0.0602133912500005
heus_57346,0.197169522499999
heus_5152,0.509319670000001
heus_159642,0.27452270125
heus_147217,-0.0116009187500001
heus_143615,-0.425923094999999
heus_143611,-0.109186185
heus_101812,-0.0582199837500008
heus_9789,0.177497062916665
heus_9788,0.22789114946839
heus_5050,0.188509710208333
heus_9785,0.1602637545652
heus_9784,-0.446575363143132
heus_68963,-0.11996092
heus_68960,0.35342329
heus_68967,0.610614770000001
heus_68966,-0.740534477500001
heus_68965,0.0332192349999998
heus_68969,0.378722310625
heus_68968,0.3240050825
heus_63004,0.131605442824399
heus_63007,0.277442071574399
heus_91696,0.2783969575
heus_36330,0.150066579999999
heus_36333,0.203545926249999
heus_36332,-0.184905814696566
heus_36335,0.37691903875
heus_36334,-0.224584504999999
heus_36336,0.332961905208333
heus_36339,-0.374532625000001
heus_126166,1.0573525932872
heus_126163,0.5585258
heus_4206,0.73895302125
heus_20265,-0.380134320625001
heus_8439,-0.0408770175000002
heus_44605,0.10561141875
heus_8434,-0.104572326268133
heus_8435,0.415153475000001
heus_8431,1.23133450375843
heus_44600,0.0872186337500001
heus_53116,
heus_84745,-0.187707945
heus_84747,-0.242801097659367
heus_44603,0.2178568
heus_84740,0.294420856551724
heus_65872,0.0993863099999999
heus_65873,-0.140437474791668
heus_65877,-0.169196405
heus_154158,0.0561027653017234
heus_114470,0.31677900125
heus_115401,-0.0896702309465658
heus_114473,-0.15239118
heus_30786,-0.46604068625
heus_30784,-0.3486726175
heus_30785,0.248341785
heus_114476,0.190507793750001
heus_7968,-0.0684771237500001
heus_7966,-0.202534216249999
heus_7962,0.221097095625
heus_43023,-0.21749882875
heus_138299,-0.522004126250001
heus_157977,0.717441245
heus_111097,0.181002875208332
heus_43028,-0.387471574393132
heus_77473,1.09090443125
heus_39208,0.445560766458333
heus_39209,0.5241931375
heus_154153,-0.0834614953431156
heus_143550,0.154330201250001
heus_39201,0.0231609575
heus_39202,0.626298814999999
heus_39203,-0.0520639376610763
heus_39204,0.311090611249999
heus_39205,0.37240656875
heus_39207,0.391493003749999
heus_31437,0.0574311649999997
heus_63820,-0.1033702575
heus_33466,0.16415021
heus_33467,0.285347271861883
heus_33468,0.114324148890649
heus_33469,-0.0382544750000005
heus_77857,-0.302980066250001
heus_77856,0.0316536424999985
heus_79877,0.692021159999999
heus_79878,0.02216991375
heus_77859,0.29967389125
heus_12689,0.647845900008432
heus_118322,0.123970256249999
heus_136773,0.121767575208332
heus_105469,-0.5219638975
heus_115113,0.611333649374999
heus_71890,-0.263051600462801
heus_105463,-0.58381907
heus_105462,0.27237217
heus_117000,0.0464981156068687
heus_117001,0.604614691250001
heus_117002,0.460121107801725
heus_117003,-0.171985043750001
heus_44731,0.0712637981068678
heus_71892,0.133992631088924
heus_31305,0.308647979051725
heus_85822,-0.0805648837500001
heus_14056,0.36567970875
heus_14057,-0.0826285337331347
heus_14059,0.204618
heus_113653,0.512148193758433
heus_102118,0.2157214875
heus_102119,-0.102650416249999
heus_144236,0.215206192499999
heus_102113,0.24132712875
heus_102114,1.20382288625
heus_102117,0.304286205008433
heus_42667,1.06242072501687
heus_103445,0.316368334999999
heus_103444,0.440498921875
heus_103440,-0.36435907375
heus_103443,-0.1470442575
heus_103442,0.316468166551725
heus_111872,0.85499658375
heus_103448,0.232815129999999
heus_50573,-0.0609272250000004
heus_50572,0.90065521875
heus_50571,0.3950258375
heus_50570,0.42331417125
heus_69560,0.164061332500001
heus_107699,0.373930504999999
heus_112527,-0.25844572375
heus_107697,0.3923741525
heus_107693,0.415301227500001
heus_18029,-0.618775084999999
heus_18023,0.00807698000000112
heus_76934,0.37994205
heus_76938,0.218052041250001
heus_119025,-0.415982225
heus_77087,-0.661225688750001
heus_145891,0.10668952560345
heus_145893,-0.086240518143132
heus_145896,-0.0176383212500002
heus_145897,0.817109511249999
heus_84693,-0.555198064375
heus_109353,-0.160817007198274
heus_148591,-0.577844670000001
heus_48993,-0.32915189
heus_48994,0.1452250875
heus_48996,0.491114325000002
heus_51220,-6.48887415675148e-05
heus_51222,1.10367377875
heus_109352,-0.107090768448275
heus_119027,-0.18704139
heus_70190,0.418710468750001
heus_70198,0.331765248106868
heus_106589,-0.0239616912499994
heus_140112,-0.2710428075
heus_140110,0.0478660849999999
heus_140117,0.43213716125
heus_140114,0.444380935787199
heus_105870,0.0474542668653015
heus_106583,0.339863923766866
heus_119021,0.0505496425
heus_147669,0.15447942125
heus_14837,-0.0267729224999993
heus_14833,0.179889131551724
heus_14830,-0.0882104859256012
heus_147667,0.143139518127833
heus_147666,0.250642307824398
heus_74575,0.161099177508433
heus_139567,1.04835009875
heus_139562,0.4514350578244
heus_65636,0.33705470375
heus_54464,-0.128793132198275
heus_17569,0.5387386075
heus_136279,0.374021440208332
heus_17562,-0.05905075625
heus_144475,0.305452095000001
heus_54468,0.464630398758433
heus_65637,0.1787783475
heus_144471,0.191336770000001
heus_118326,-0.241669510000001
heus_11926,-0.6876859425
heus_11925,-0.194817469696567
heus_11924,0.199673460804065
heus_11921,-0.2199412625
heus_11928,0.229979305225198
heus_128006,-0.0827820293965491
heus_42776,0.446490649999999
heus_139386,0.612251199053434
heus_139385,0.0699757120371998
heus_75628,0.460909382508432
heus_145607,0.2062401575
heus_75626,1.26342195
heus_82319,-0.0458230642128008
heus_35399,0.10257425375
heus_61818,0.47059941375
heus_99371,0.25041966875
heus_10039,0.493667061250001
heus_123451,0.678281989375
heus_125170,0.35946338375
heus_134651,0.4495535875
heus_145603,-0.762050025000001
heus_100969,0.1606098325
heus_100967,-0.254200801250001
heus_100966,0.0692463193534492
heus_89098,0.2308239525
heus_89099,0.00653707250000046
heus_71142,0.0560205281249999
heus_89097,-0.15829250125
heus_81660,-0.31775176875
heus_106391,0.0647089412500002
heus_151539,-0.0725914449999996
heus_108273,-0.0189404417128003
heus_112899,-0.127131469791668
heus_3068,0.33935275875
heus_3066,0.463610635
heus_3064,0.4932801225
heus_25156,0.230129042508433
heus_48601,0.48173233875
heus_150354,-0.0511053300000004
heus_8906,0.4313714325
heus_8907,0.263917558758433
heus_8908,-0.63833340375
heus_59888,-0.2547024675
heus_59883,0.153384218125
heus_59884,0.11775707375
heus_59885,-0.115447073125001
heus_59886,-0.120115191249999
heus_59887,-0.204593133448276
heus_119622,-0.258387500717269
heus_52702,0.100641037500001
heus_52706,-0.0459666233333351
heus_52707,0.601072902916665
heus_52704,-0.191830928125
heus_52705,-0.0944881456465509
heus_6506,-0.479012020159367
heus_6507,0.4630672132872
heus_6505,-0.479012020159367
heus_6508,0.536690300008432
heus_119712,-0.27790395125
heus_119710,0.82949842625
heus_71596,-0.285697945
heus_119718,-0.5343990375
heus_44820,0.10349530875
heus_119621,0.837154864074399
heus_137215,0.14178345375
heus_137214,0.336544050016866
heus_159112,0.0224764962499986
heus_159114,0.3659895875
heus_120685,0.341541371266866
heus_159116,-0.264700908448274
heus_48762,0.690493210301725
heus_48760,0.66901760125
heus_125991,0.390647673750001
heus_25979,0.0592867625000002
heus_25976,0.184760375301726
heus_68029,-0.117799877500001
heus_25973,0.0290178875000002
heus_82971,-0.405435459393132
heus_63900,0.422001760000001
heus_63903,-0.0623464412499999
heus_46418,0.180480257500001
heus_56771,-0.279213180833334
heus_56774,-0.363123478333335
heus_125811,0.301258259537199
heus_128828,-0.233840615
heus_109628,-0.1329767475
heus_128829,0.854920455
heus_109625,0.762478591249999
heus_140200,0.166722723126123
heus_82562,-0.460632820000001
heus_149748,-0.0662180000000001
heus_109196,-0.7152771475
heus_149742,-0.093890665
heus_130133,0.19075115375
heus_74524,0.12736922
heus_24624,0.14672034625
heus_24625,0.11020612
heus_24620,0.154537934053435
heus_106642,0.2318181782872
heus_5056,-0.2322741825
heus_65539,0.32817853875
heus_65538,0.0775711999999995
heus_120865,-0.378674174393131
heus_120868,0.0303573037499998
heus_143739,0.71425292125
heus_9626,0.11539858060345
heus_9625,-0.13996301939655
heus_9621,0.0376296993568683
heus_149854,0.69309471125
heus_85378,0.2303289025
heus_85377,0.122096669051725
heus_85376,0.550513395625
heus_85375,-0.30649463375
heus_19485,0.88226435375
heus_137707,0.0819817699999996
heus_132550,0.683259952801724
heus_126081,0.4088144075
heus_34618,-0.139229405625
heus_15538,0.569327638958333
heus_61528,-0.375294195948277
heus_61529,-0.352039798750001
heus_61522,0.652649092500001
heus_61523,-0.575026690000001
heus_61526,1.13965830875
heus_61527,0.41529599625
heus_67597,-0.0272434475000001
heus_67596,0.198697369537198
heus_67595,-0.33007404
heus_67593,1.00680895375
heus_67591,0.259438172499999
heus_67590,-0.457214705
heus_8579,0.14916206125
heus_71004,0.31783104375
heus_142467,0.41233576125
heus_139915,0.1377132840744
heus_23909,-0.21095689125
heus_23900,0.547546852516867
heus_23901,0.503724241266866
heus_15537,0.1930779775
heus_148412,0.2866329732872
heus_139338,0.454896195625
heus_161606,0.91597564
heus_3719,0.461755285625001
heus_161601,0.369548719999999
heus_96534,-0.0530626418931313
heus_139339,-0.62902437125
heus_161609,0.721921211250001
heus_105192,0.8713050725
heus_68202,0.42976528625
heus_96532,-0.672678734393132
heus_39906,0.5240219325
heus_39904,-0.176148772196566
heus_123775,1.2323890125
heus_123776,0.221479404053434
heus_68203,-0.613212743541667
heus_123770,0.231556594537199
heus_141553,0.682260756553434
heus_76601,0.213046258749999
heus_76600,0.677055548766865
heus_117900,0.2077787325
heus_117903,0.168508774375
heus_117905,0.40780408875
heus_117907,0.0484816312500005
heus_117906,0.531047547500001
heus_117909,0.42357401875
heus_117908,0.47301825125
heus_10152,0.822689855000001
heus_123215,0.211172019261766
heus_51489,0.54273222875
heus_25503,0.329614231553433
heus_76979,0.0208713175000002
heus_138142,-0.506911143446566
heus_138143,-0.0591788837500005
heus_100468,0.42361736625
heus_104676,0.526488485787199
heus_31578,0.43112717875
heus_104673,0.286022855000001
heus_104672,0.659558795995532
heus_31570,0.987810850000001
heus_31576,0.0894528178034344
heus_40086,-0.22507275125
heus_40087,0.3730870475
heus_40085,0.389611837508433
heus_40082,-0.631631071249999
heus_40083,0.463068017499999
heus_99031,-0.259908708741566
heus_99030,-0.13328508
heus_99033,0.59544039125
heus_99032,0.337329471249999
heus_99037,-0.2202087875
heus_99036,0.0317888012499994
heus_54846,0.506835932508433
heus_87783,0.20783471875
heus_87784,0.0574631612499994
heus_87785,-0.201925076241567
heus_54848,0.29773861375
heus_77950,0.113666478750001
heus_77951,-0.207528283749999
heus_139874,0.474649299353451
heus_35049,0.0294344868568679
heus_147469,1.03195941376687
heus_43199,0.0403440928017247
heus_111534,-0.47860853875
heus_111535,0.0722123415517242
heus_82669,-0.171477775946565
heus_49998,0.0449762900168658
heus_136817,1.09741698375
heus_51487,0.52528023625
heus_81497,0.0732541912500002
heus_124090,-0.440558825
heus_66587,1.11662867125
heus_19068,
heus_19069,0.421153597508433
heus_19066,-0.19079736875
heus_19067,0.274183930949399
heus_49540,-0.0647104471756004
heus_51482,-0.0177496025000003
heus_49541,-0.262274821712801
heus_49542,0.0153858390743986
heus_115528,0.5976919375
heus_81315,0.376422063749999
heus_113592,0.165925575
heus_113591,-0.0433952850000008
heus_11279,0.358762615
heus_11278,0.503758245
heus_143968,0.211787687500001
heus_11273,-0.222654032499999
heus_143967,-0.0397076975000008
heus_11270,-0.14228859
heus_11277,0.579372711553434
heus_94511,0.5488822475
heus_152222,-0.34117619
heus_46648,0.64985844375
heus_46649,-0.286812157945935
heus_46645,0.521973386466766
heus_46642,-0.0376448596982746
heus_46643,0.534385288766866
heus_108132,0.215471524051725
heus_140466,0.280568681258432
heus_15225,0.343465624999999
heus_15222,0.349133566258431
heus_50433,-0.584248365000001
heus_50435,0.3994232720372
heus_50438,0.1780438975
heus_51527,-0.0880100746982766
heus_51526,0.0452645962499991
heus_51525,0.46456043875
heus_51524,-0.24895479125
heus_51523,0.721688682500001
heus_107711,-0.0182549922748019
heus_107713,-0.3338442425
heus_107714,0.475995895016866
heus_51528,0.635115765
heus_52874,0.34662039
heus_52875,0.19556991
heus_52873,0.9399270425
heus_52879,0.61974062875
heus_140094,0.719781215208332
heus_140093,0.513028460000001
heus_140091,-0.282037775
heus_54096,0.419788196551725
heus_54099,0.534106065
heus_132367,0.38590402625
heus_146878,0.1610666675
heus_1771,0.434585135000001
heus_1777,0.585908250625001
heus_139484,0.425886972500001
heus_53279,0.501821010625
heus_139482,0.72185044375
heus_139489,1.0118987775
heus_51387,0.137992007499999
heus_51386,0.299501890140649
heus_21677,-0.1486856325
heus_21678,-0.13062441
heus_21679,0.16514841875
heus_16550,-0.295481063143132
heus_16554,0.00594421436530101
heus_137961,-0.13408009875
heus_19859,0.37549756125
heus_19857,0.0870617850000013
heus_19856,1.60145091001687
heus_19855,-0.1474875725
heus_19854,0.956544754554065
heus_96020,-0.4592933075
heus_69791,0.3714479525
heus_133730,0.2742770525
heus_97992,0.149042055624999
heus_69790,-0.254932425161076
heus_97994,0.0960062649999998
heus_97995,0.63188128875
heus_20107,0.568093804053434
heus_17683,0.338732324537199
heus_124109,0.188956645
heus_124107,-0.18501779375
heus_124106,0.251464648758433
heus_162236,0.2926583475
heus_98705,0.233146759053434
heus_97374,0.0265180749999994
heus_97376,0.142375603750001
heus_97370,0.2323876815703
heus_97373,-0.116958692500001
heus_9823,-0.198124768750001
heus_9358,0.0586061725000002
heus_9355,-0.633211462291668
heus_9353,0.5432151225
heus_89297,0.66660960375
heus_36745,0.32991765125
heus_36747,0.0758167325000008
heus_36741,-0.93380538875
heus_92820,-0.34430158375
heus_154570,0.18341254
heus_4659,-0.734359211249999
heus_141860,0.385408855016866
heus_4651,-0.356896331250001
heus_4652,-0.00910570249999942
heus_4654,-0.6265415575
heus_4655,0.4470532125
heus_3383,0.528466105416665
heus_3382,0.342364360416665
heus_3380,0.779661686250002
heus_3387,-0.0613888208333351
heus_3384,0.248506023220099
heus_9976,0.68939351
heus_122194,-0.0443466168965507
heus_122195,0.0400248106034491
heus_133008,0.536759850016866
heus_122198,-0.541346487196566
heus_99245,0.0519434525000015
heus_8002,0.141833146249999
heus_8005,0.5992822325
heus_8004,0.339461419999999
heus_8009,0.336947225000001
heus_68652,-0.435339399583335
heus_60477,-0.606370553741568
heus_133002,0.795913227801724
heus_116526,1.31567384875
heus_2895,0.0781583607871985
heus_133001,0.4965820907872
heus_60476,0.15380451125
heus_77337,0.48934489625
heus_55739,0.314208220000001
heus_123399,-0.0164699912500001
heus_20922,-0.01123423625
heus_20921,-0.0859406199999988
heus_20920,0.7011863825
heus_20929,0.687466737499999
heus_20928,0.58991838875
heus_66954,0.272209244565201
heus_66955,-0.212872856893132
heus_66956,0.2229810825
heus_49316,0.440006585
heus_66952,-0.393334699393131
heus_66953,-0.0656898031431314
heus_99617,-0.152650234679701
heus_66958,-0.17749216375
heus_124793,0.0170100884955322
heus_124929,0.908147301258432
heus_124928,0.0666129037500003
heus_153499,-0.181251015018132
heus_153498,-0.573018010643132
heus_124920,-0.0339372099999995
heus_55362,0.632462875016866
heus_127473,0.109702389261766
heus_125889,-0.148165432499999
heus_118665,-0.0540544322916681
heus_65795,-0.40139431875
heus_159479,0.2099531925
heus_48040,0.0101344262500005
heus_148376,0.3431900925
heus_48044,0.328876582708333
heus_102385,0.0217764039583326
heus_102389,0.262064555
heus_92213,0.133001742499999
heus_106049,-0.4415619975
heus_88268,0.3235251075
heus_159478,-0.24242222125
heus_24129,0.883953697516866
heus_24126,0.589481904074399
heus_24121,0.266425280016866
heus_24120,-0.11968035125
heus_27479,-0.422781683446566
heus_2897,0.162987748124999
heus_27470,0.39259252125
heus_27472,-0.0979314450000004
heus_142461,-0.1266605725
heus_98692,0.55726582
heus_98690,1.03777348405172
heus_150263,-0.130970644791668
heus_96911,-0.0605389887500003
heus_103265,1.15123136125
